# time,angle,x,y,speed_tangential,accel_tangential,normal_force,curvature,dfdx,d2fdx2
0.0000,0.9252,0.0000,0.6083,0.0000,0.0000,0.0000,0.0000,-1.3275,-3.9591
1.0000,0.9252,0.0000,0.6083,0.0000,5.5968,1.0000,0.8624,-1.3275,-3.9591
2.0000,0.9252,0.0000,0.6083,0.0056,5.5968,1.0000,0.8624,-1.3275,-3.9591
3.0000,0.9252,0.0000,0.6083,0.0112,5.5968,1.0000,0.8624,-1.3275,-3.9586
4.0000,0.9252,0.0000,0.6082,0.0168,5.5968,1.0000,0.8623,-1.3275,-3.9577
5.0000,0.9252,0.0000,0.6082,0.0224,5.5969,1.0000,0.8620,-1.3276,-3.9563
6.0000,0.9252,0.0000,0.6082,0.0280,5.5969,1.0000,0.8617,-1.3276,-3.9545
7.0000,0.9252,0.0001,0.6082,0.0336,5.5970,1.0001,0.8612,-1.3277,-3.9521
8.0000,0.9253,0.0001,0.6082,0.0392,5.5970,1.0001,0.8606,-1.3278,-3.9494
9.0000,0.9253,0.0001,0.6081,0.0448,5.5972,1.0001,0.8599,-1.3279,-3.9461
10.0000,0.9253,0.0001,0.6081,0.0504,5.5973,1.0002,0.8591,-1.3280,-3.9424
11.0000,0.9254,0.0002,0.6081,0.0560,5.5974,1.0002,0.8582,-1.3281,-3.9383
12.0000,0.9254,0.0002,0.6080,0.0616,5.5976,1.0003,0.8571,-1.3282,-3.9336
13.0000,0.9255,0.0002,0.6080,0.0672,5.5978,1.0003,0.8559,-1.3284,-3.9286
14.0000,0.9255,0.0003,0.6079,0.0728,5.5980,1.0004,0.8547,-1.3285,-3.9230
15.0000,0.9256,0.0003,0.6079,0.0784,5.5982,1.0005,0.8533,-1.3287,-3.9170
16.0000,0.9256,0.0004,0.6078,0.0840,5.5984,1.0005,0.8517,-1.3289,-3.9105
17.0000,0.9257,0.0004,0.6077,0.0896,5.5987,1.0006,0.8501,-1.3291,-3.9036
18.0000,0.9258,0.0005,0.6077,0.0952,5.5990,1.0007,0.8484,-1.3293,-3.8962
19.0000,0.9258,0.0005,0.6076,0.1008,5.5993,1.0008,0.8465,-1.3295,-3.8884
20.0000,0.9259,0.0006,0.6075,0.1064,5.5996,1.0009,0.8445,-1.3298,-3.8801
21.0000,0.9260,0.0006,0.6074,0.1120,5.5999,1.0010,0.8424,-1.3300,-3.8713
22.0000,0.9261,0.0007,0.6073,0.1176,5.6003,1.0011,0.8402,-1.3303,-3.8620
23.0000,0.9262,0.0008,0.6072,0.1232,5.6007,1.0012,0.8379,-1.3305,-3.8524
24.0000,0.9263,0.0009,0.6071,0.1288,5.6010,1.0013,0.8355,-1.3308,-3.8422
25.0000,0.9264,0.0009,0.6070,0.1344,5.6015,1.0014,0.8329,-1.3311,-3.8316
26.0000,0.9265,0.0010,0.6069,0.1400,5.6019,1.0015,0.8303,-1.3314,-3.8205
27.0000,0.9266,0.0011,0.6068,0.1456,5.6023,1.0017,0.8275,-1.3317,-3.8090
28.0000,0.9267,0.0012,0.6067,0.1512,5.6028,1.0018,0.8246,-1.3321,-3.7970
29.0000,0.9268,0.0013,0.6066,0.1568,5.6033,1.0019,0.8216,-1.3324,-3.7846
30.0000,0.9270,0.0014,0.6064,0.1624,5.6038,1.0021,0.8186,-1.3328,-3.7717
31.0000,0.9271,0.0015,0.6063,0.1680,5.6043,1.0022,0.8153,-1.3331,-3.7583
32.0000,0.9272,0.0016,0.6062,0.1736,5.6049,1.0023,0.8120,-1.3335,-3.7445
33.0000,0.9274,0.0017,0.6060,0.1792,5.6054,1.0025,0.8086,-1.3339,-3.7303
34.0000,0.9275,0.0018,0.6059,0.1848,5.6060,1.0026,0.8051,-1.3343,-3.7156
35.0000,0.9276,0.0019,0.6057,0.1904,5.6066,1.0028,0.8014,-1.3347,-3.7004
36.0000,0.9278,0.0020,0.6056,0.1960,5.6072,1.0029,0.7977,-1.3351,-3.6848
37.0000,0.9279,0.0021,0.6054,0.2016,5.6078,1.0031,0.7939,-1.3356,-3.6687
38.0000,0.9281,0.0022,0.6053,0.2072,5.6084,1.0033,0.7899,-1.3360,-3.6522
39.0000,0.9283,0.0024,0.6051,0.2128,5.6091,1.0034,0.7858,-1.3365,-3.6353
40.0000,0.9284,0.0025,0.6049,0.2184,5.6098,1.0036,0.7817,-1.3369,-3.6178
41.0000,0.9286,0.0026,0.6048,0.2240,5.6104,1.0038,0.7774,-1.3374,-3.6000
42.0000,0.9288,0.0028,0.6046,0.2297,5.6111,1.0040,0.7731,-1.3379,-3.5817
43.0000,0.9289,0.0029,0.6044,0.2353,5.6118,1.0041,0.7686,-1.3384,-3.5630
44.0000,0.9291,0.0030,0.6042,0.2409,5.6126,1.0043,0.7641,-1.3389,-3.5438
45.0000,0.9293,0.0032,0.6040,0.2465,5.6133,1.0045,0.7594,-1.3394,-3.5242
46.0000,0.9295,0.0033,0.6038,0.2521,5.6140,1.0047,0.7546,-1.3399,-3.5041
47.0000,0.9296,0.0035,0.6036,0.2577,5.6148,1.0049,0.7498,-1.3404,-3.4836
48.0000,0.9298,0.0036,0.6034,0.2633,5.6156,1.0050,0.7448,-1.3409,-3.4627
49.0000,0.9300,0.0038,0.6032,0.2689,5.6164,1.0052,0.7398,-1.3415,-3.4414
50.0000,0.9302,0.0039,0.6030,0.2746,5.6172,1.0054,0.7347,-1.3420,-3.4196
51.0000,0.9304,0.0041,0.6028,0.2802,5.6180,1.0056,0.7294,-1.3426,-3.3974
52.0000,0.9306,0.0043,0.6025,0.2858,5.6188,1.0058,0.7241,-1.3432,-3.3747
53.0000,0.9308,0.0045,0.6023,0.2914,5.6196,1.0060,0.7187,-1.3437,-3.3517
54.0000,0.9310,0.0046,0.6021,0.2970,5.6205,1.0062,0.7132,-1.3443,-3.3282
55.0000,0.9312,0.0048,0.6018,0.3027,5.6213,1.0064,0.7076,-1.3449,-3.3043
56.0000,0.9314,0.0050,0.6016,0.3083,5.6222,1.0066,0.7020,-1.3455,-3.2800
57.0000,0.9316,0.0052,0.6014,0.3139,5.6231,1.0067,0.6962,-1.3461,-3.2553
58.0000,0.9319,0.0054,0.6011,0.3195,5.6240,1.0069,0.6904,-1.3467,-3.2302
59.0000,0.9321,0.0055,0.6008,0.3251,5.6249,1.0071,0.6844,-1.3473,-3.2046
60.0000,0.9323,0.0057,0.6006,0.3308,5.6258,1.0073,0.6784,-1.3479,-3.1787
61.0000,0.9325,0.0059,0.6003,0.3364,5.6267,1.0075,0.6723,-1.3486,-3.1524
62.0000,0.9327,0.0061,0.6000,0.3420,5.6276,1.0077,0.6662,-1.3492,-3.1257
63.0000,0.9330,0.0063,0.5998,0.3476,5.6285,1.0079,0.6599,-1.3498,-3.0985
64.0000,0.9332,0.0065,0.5995,0.3533,5.6294,1.0081,0.6536,-1.3505,-3.0710
65.0000,0.9334,0.0068,0.5992,0.3589,5.6304,1.0082,0.6472,-1.3511,-3.0432
66.0000,0.9336,0.0070,0.5989,0.3645,5.6313,1.0084,0.6408,-1.3517,-3.0149
67.0000,0.9339,0.0072,0.5986,0.3702,5.6323,1.0086,0.6342,-1.3524,-2.9863
68.0000,0.9341,0.0074,0.5983,0.3758,5.6332,1.0088,0.6276,-1.3530,-2.9573
69.0000,0.9343,0.0076,0.5980,0.3814,5.6342,1.0089,0.6209,-1.3537,-2.9279
70.0000,0.9346,0.0079,0.5977,0.3871,5.6351,1.0091,0.6142,-1.3544,-2.8982
71.0000,0.9348,0.0081,0.5974,0.3927,5.6361,1.0093,0.6074,-1.3550,-2.8681
72.0000,0.9350,0.0083,0.5971,0.3983,5.6371,1.0094,0.6005,-1.3557,-2.8376
73.0000,0.9353,0.0086,0.5968,0.4040,5.6380,1.0096,0.5936,-1.3563,-2.8069
74.0000,0.9355,0.0088,0.5964,0.4096,5.6390,1.0098,0.5866,-1.3570,-2.7757
75.0000,0.9357,0.0090,0.5961,0.4153,5.6400,1.0099,0.5795,-1.3577,-2.7443
76.0000,0.9360,0.0093,0.5958,0.4209,5.6410,1.0101,0.5724,-1.3584,-2.7125
77.0000,0.9362,0.0095,0.5954,0.4265,5.6419,1.0102,0.5652,-1.3590,-2.6804
78.0000,0.9364,0.0098,0.5951,0.4322,5.6429,1.0103,0.5580,-1.3597,-2.6480
79.0000,0.9367,0.0100,0.5948,0.4378,5.6439,1.0105,0.5507,-1.3604,-2.6152
80.0000,0.9369,0.0103,0.5944,0.4435,5.6449,1.0106,0.5434,-1.3610,-2.5822
81.0000,0.9371,0.0106,0.5940,0.4491,5.6459,1.0107,0.5360,-1.3617,-2.5489
82.0000,0.9374,0.0108,0.5937,0.4548,5.6468,1.0109,0.5286,-1.3624,-2.5152
83.0000,0.9376,0.0111,0.5933,0.4604,5.6478,1.0110,0.5211,-1.3631,-2.4813
84.0000,0.9378,0.0114,0.5929,0.4660,5.6488,1.0111,0.5136,-1.3637,-2.4471
85.0000,0.9381,0.0117,0.5926,0.4717,5.6498,1.0112,0.5060,-1.3644,-2.4127
86.0000,0.9383,0.0119,0.5922,0.4773,5.6507,1.0113,0.4984,-1.3651,-2.3779
87.0000,0.9385,0.0122,0.5918,0.4830,5.6517,1.0114,0.4908,-1.3657,-2.3429
88.0000,0.9388,0.0125,0.5914,0.4887,5.6527,1.0115,0.4831,-1.3664,-2.3077
89.0000,0.9390,0.0128,0.5910,0.4943,5.6536,1.0116,0.4754,-1.3670,-2.2722
90.0000,0.9392,0.0131,0.5906,0.5000,5.6546,1.0116,0.4676,-1.3677,-2.2365
91.0000,0.9395,0.0134,0.5902,0.5056,5.6555,1.0117,0.4598,-1.3684,-2.2006
92.0000,0.9397,0.0137,0.5898,0.5113,5.6565,1.0118,0.4520,-1.3690,-2.1645
93.0000,0.9399,0.0140,0.5894,0.5169,5.6574,1.0118,0.4442,-1.3697,-2.1281
94.0000,0.9401,0.0143,0.5890,0.5226,5.6583,1.0119,0.4363,-1.3703,-2.0916
95.0000,0.9404,0.0146,0.5886,0.5282,5.6593,1.0119,0.4285,-1.3709,-2.0548
96.0000,0.9406,0.0149,0.5881,0.5339,5.6602,1.0120,0.4205,-1.3716,-2.0179
97.0000,0.9408,0.0152,0.5877,0.5396,5.6611,1.0120,0.4126,-1.3722,-1.9808
98.0000,0.9410,0.0155,0.5873,0.5452,5.6620,1.0120,0.4047,-1.3728,-1.9435
99.0000,0.9412,0.0159,0.5868,0.5509,5.6629,1.0120,0.3967,-1.3734,-1.9061
100.0000,0.9415,0.0162,0.5864,0.5565,5.6638,1.0120,0.3887,-1.3740,-1.8685
101.0000,0.9417,0.0165,0.5859,0.5622,5.6647,1.0120,0.3807,-1.3746,-1.8308
102.0000,0.9419,0.0168,0.5855,0.5679,5.6656,1.0120,0.3727,-1.3752,-1.7930
103.0000,0.9421,0.0172,0.5850,0.5735,5.6664,1.0120,0.3647,-1.3758,-1.7551
104.0000,0.9423,0.0175,0.5845,0.5792,5.6673,1.0120,0.3567,-1.3764,-1.7170
105.0000,0.9425,0.0178,0.5841,0.5849,5.6681,1.0119,0.3487,-1.3770,-1.6789
106.0000,0.9427,0.0182,0.5836,0.5905,5.6689,1.0119,0.3406,-1.3776,-1.6407
107.0000,0.9429,0.0185,0.5831,0.5962,5.6698,1.0118,0.3326,-1.3781,-1.6024
108.0000,0.9431,0.0189,0.5826,0.6019,5.6706,1.0118,0.3246,-1.3787,-1.5640
109.0000,0.9433,0.0192,0.5822,0.6075,5.6714,1.0117,0.3166,-1.3792,-1.5256
110.0000,0.9435,0.0196,0.5817,0.6132,5.6721,1.0116,0.3086,-1.3798,-1.4871
111.0000,0.9436,0.0200,0.5812,0.6189,5.6729,1.0115,0.3005,-1.3803,-1.4486
112.0000,0.9438,0.0203,0.5807,0.6246,5.6737,1.0114,0.2925,-1.3808,-1.4101
113.0000,0.9440,0.0207,0.5802,0.6302,5.6744,1.0113,0.2846,-1.3813,-1.3715
114.0000,0.9442,0.0211,0.5797,0.6359,5.6752,1.0112,0.2766,-1.3818,-1.3330
115.0000,0.9443,0.0214,0.5791,0.6416,5.6759,1.0111,0.2686,-1.3823,-1.2945
116.0000,0.9445,0.0218,0.5786,0.6473,5.6766,1.0109,0.2607,-1.3828,-1.2560
117.0000,0.9447,0.0222,0.5781,0.6529,5.6773,1.0108,0.2527,-1.3832,-1.2175
118.0000,0.9448,0.0226,0.5776,0.6586,5.6779,1.0106,0.2448,-1.3837,-1.1791
119.0000,0.9450,0.0230,0.5770,0.6643,5.6786,1.0105,0.2370,-1.3841,-1.1407
120.0000,0.9451,0.0233,0.5765,0.6700,5.6792,1.0103,0.2291,-1.3846,-1.1024
121.0000,0.9453,0.0237,0.5760,0.6757,5.6799,1.0101,0.2213,-1.3850,-1.0642
122.0000,0.9454,0.0241,0.5754,0.6813,5.6805,1.0099,0.2135,-1.3854,-1.0261
123.0000,0.9456,0.0245,0.5749,0.6870,5.6811,1.0097,0.2057,-1.3858,-0.9880
124.0000,0.9457,0.0249,0.5743,0.6927,5.6817,1.0095,0.1980,-1.3862,-0.9501
125.0000,0.9459,0.0253,0.5737,0.6984,5.6822,1.0093,0.1903,-1.3866,-0.9123
126.0000,0.9460,0.0257,0.5732,0.7041,5.6828,1.0091,0.1826,-1.3869,-0.8747
127.0000,0.9461,0.0262,0.5726,0.7097,5.6833,1.0088,0.1750,-1.3873,-0.8372
128.0000,0.9462,0.0266,0.5720,0.7154,5.6838,1.0086,0.1674,-1.3876,-0.7999
