# time,angle,x,y,speed_tangential,accel_tangential,normal_force,curvature,dfdx,d2fdx2
271.0000,0.9524,0.1245,0.4794,1.5641,5.7091,1.0134,0.0540,-1.4057,-0.2005
272.0000,0.9525,0.1254,0.4781,1.5698,5.7095,1.0097,0.0391,-1.4059,-0.1233
273.0000,0.9525,0.1263,0.4768,1.5756,5.7098,1.0060,0.0240,-1.4059,-0.0458
274.0000,0.9525,0.1272,0.4755,1.5813,5.7100,1.0023,0.0089,-1.4059,0.0321
275.0000,0.9525,0.1281,0.4742,1.5870,5.7101,1.0016,0.0063,-1.4059,0.1102
276.0000,0.9525,0.1291,0.4729,1.5927,5.7101,1.0055,0.0215,-1.4057,0.1886
277.0000,0.9525,0.1300,0.4716,1.5984,5.7100,1.0095,0.0367,-1.4055,0.2671
278.0000,0.9524,0.1309,0.4703,1.6041,5.7098,1.0136,0.0520,-1.4052,0.3456
279.0000,0.9523,0.1318,0.4690,1.6098,5.7095,1.0177,0.0674,-1.4049,0.4242
280.0000,0.9522,0.1328,0.4677,1.6155,5.7091,1.0219,0.0827,-1.4044,0.5028
281.0000,0.9520,0.1337,0.4664,1.6212,5.7086,1.0261,0.0981,-1.4039,0.5812
282.0000,0.9519,0.1346,0.4651,1.6269,5.7080,1.0304,0.1135,-1.4033,0.6595
283.0000,0.9517,0.1356,0.4638,1.6327,5.7073,1.0348,0.1289,-1.4027,0.7376
284.0000,0.9514,0.1365,0.4624,1.6384,5.7065,1.0392,0.1443,-1.4019,0.8155
285.0000,0.9512,0.1375,0.4611,1.6441,5.7056,1.0437,0.1597,-1.4011,0.8930
286.0000,0.9509,0.1384,0.4598,1.6498,5.7046,1.0482,0.1751,-1.4002,0.9702
287.0000,0.9506,0.1394,0.4584,1.6555,5.7035,1.0528,0.1904,-1.3992,1.0469
288.0000,0.9503,0.1404,0.4571,1.6612,5.7022,1.0575,0.2058,-1.3982,1.1231
289.0000,0.9499,0.1413,0.4557,1.6669,5.7009,1.0622,0.2211,-1.3971,1.1988
290.0000,0.9496,0.1423,0.4544,1.6726,5.6995,1.0669,0.2364,-1.3959,1.2738
291.0000,0.9491,0.1433,0.4530,1.6783,5.6979,1.0718,0.2516,-1.3946,1.3482
292.0000,0.9487,0.1442,0.4516,1.6840,5.6962,1.0766,0.2668,-1.3932,1.4219
293.0000,0.9483,0.1452,0.4503,1.6897,5.6945,1.0815,0.2819,-1.3918,1.4949
294.0000,0.9478,0.1462,0.4489,1.6954,5.6926,1.0864,0.2970,-1.3903,1.5670
295.0000,0.9472,0.1472,0.4475,1.7011,5.6906,1.0914,0.3120,-1.3887,1.6383
296.0000,0.9467,0.1482,0.4461,1.7068,5.6885,1.0964,0.3269,-1.3870,1.7086
297.0000,0.9461,0.1492,0.4448,1.7124,5.6863,1.1015,0.3417,-1.3853,1.7779
298.0000,0.9455,0.1502,0.4434,1.7181,5.6839,1.1066,0.3565,-1.3835,1.8463
299.0000,0.9449,0.1512,0.4420,1.7238,5.6815,1.1117,0.3712,-1.3816,1.9135
300.0000,0.9443,0.1522,0.4406,1.7295,5.6789,1.1168,0.3857,-1.3796,1.9797
301.0000,0.9436,0.1532,0.4392,1.7352,5.6763,1.1220,0.4002,-1.3776,2.0446
302.0000,0.9429,0.1542,0.4378,1.7409,5.6735,1.1272,0.4145,-1.3754,2.1084
303.0000,0.9422,0.1553,0.4364,1.7465,5.6706,1.1324,0.4287,-1.3733,2.1708
304.0000,0.9414,0.1563,0.4349,1.7522,5.6676,1.1377,0.4428,-1.3710,2.2320
305.0000,0.9406,0.1573,0.4335,1.7579,5.6644,1.1430,0.4568,-1.3687,2.2918
306.0000,0.9398,0.1584,0.4321,1.7635,5.6612,1.1482,0.4706,-1.3662,2.3501
307.0000,0.9390,0.1594,0.4307,1.7692,5.6578,1.1535,0.4842,-1.3638,2.4071
308.0000,0.9381,0.1604,0.4293,1.7748,5.6544,1.1588,0.4977,-1.3612,2.4625
309.0000,0.9372,0.1615,0.4278,1.7805,5.6508,1.1641,0.5110,-1.3586,2.5164
310.0000,0.9363,0.1626,0.4264,1.7862,5.6471,1.1694,0.5242,-1.3559,2.5687
311.0000,0.9353,0.1636,0.4250,1.7918,5.6433,1.1747,0.5371,-1.3532,2.6194
312.0000,0.9344,0.1647,0.4235,1.7974,5.6394,1.1800,0.5499,-1.3504,2.6685
313.0000,0.9334,0.1657,0.4221,1.8031,5.6353,1.1852,0.5625,-1.3475,2.7158
314.0000,0.9324,0.1668,0.4206,1.8087,5.6312,1.1905,0.5748,-1.3445,2.7615
315.0000,0.9313,0.1679,0.4192,1.8143,5.6269,1.1957,0.5869,-1.3415,2.8053
316.0000,0.9302,0.1690,0.4177,1.8200,5.6225,1.2009,0.5988,-1.3385,2.8474
317.0000,0.9291,0.1701,0.4162,1.8256,5.6181,1.2061,0.6105,-1.3353,2.8876
318.0000,0.9280,0.1712,0.4148,1.8312,5.6135,1.2113,0.6219,-1.3322,2.9260
319.0000,0.9269,0.1723,0.4133,1.8368,5.6088,1.2164,0.6331,-1.3289,2.9624
320.0000,0.9257,0.1734,0.4118,1.8424,5.6040,1.2215,0.6440,-1.3256,2.9970
321.0000,0.9245,0.1745,0.4104,1.8480,5.5990,1.2265,0.6546,-1.3223,3.0296
322.0000,0.9233,0.1756,0.4089,1.8536,5.5940,1.2315,0.6649,-1.3189,3.0602
323.0000,0.9221,0.1767,0.4074,1.8592,5.5889,1.2364,0.6749,-1.3155,3.0888
324.0000,0.9208,0.1778,0.4059,1.8648,5.5837,1.2412,0.6846,-1.3120,3.1154
325.0000,0.9195,0.1789,0.4045,1.8704,5.5783,1.2460,0.6940,-1.3085,3.1399
326.0000,0.9182,0.1801,0.4030,1.8760,5.5729,1.2507,0.7030,-1.3049,3.1624
327.0000,0.9169,0.1812,0.4015,1.8816,5.5674,1.2553,0.7117,-1.3013,3.1828
328.0000,0.9156,0.1824,0.4000,1.8871,5.5618,1.2599,0.7201,-1.2976,3.2010
329.0000,0.9142,0.1835,0.3985,1.8927,5.5560,1.2643,0.7281,-1.2939,3.2172
330.0000,0.9128,0.1847,0.3970,1.8982,5.5502,1.2686,0.7357,-1.2902,3.2313
331.0000,0.9114,0.1858,0.3955,1.9038,5.5443,1.2729,0.7429,-1.2864,3.2432
332.0000,0.9100,0.1870,0.3940,1.9093,5.5384,1.2770,0.7497,-1.2827,3.2529
333.0000,0.9086,0.1882,0.3925,1.9149,5.5323,1.2810,0.7561,-1.2788,3.2605
334.0000,0.9072,0.1893,0.3910,1.9204,5.5261,1.2849,0.7621,-1.2750,3.2660
335.0000,0.9057,0.1905,0.3895,1.9259,5.5199,1.2886,0.7677,-1.2711,3.2693
336.0000,0.9042,0.1917,0.3879,1.9315,5.5136,1.2922,0.7728,-1.2672,3.2704
337.0000,0.9027,0.1929,0.3864,1.9370,5.5072,1.2956,0.7774,-1.2633,3.2694
338.0000,0.9012,0.1941,0.3849,1.9425,5.5007,1.2989,0.7816,-1.2594,3.2662
339.0000,0.8997,0.1953,0.3834,1.9480,5.4942,1.3021,0.7854,-1.2555,3.2609
340.0000,0.8982,0.1965,0.3819,1.9535,5.4876,1.3050,0.7886,-1.2515,3.2534
341.0000,0.8967,0.1977,0.3803,1.9590,5.4810,1.3078,0.7913,-1.2476,3.2438
342.0000,0.8951,0.1990,0.3788,1.9644,5.4743,1.3104,0.7936,-1.2436,3.2320
343.0000,0.8936,0.2002,0.3773,1.9699,5.4675,1.3129,0.7953,-1.2397,3.2182
344.0000,0.8920,0.2014,0.3757,1.9754,5.4607,1.3151,0.7965,-1.2357,3.2023
345.0000,0.8904,0.2027,0.3742,1.9808,5.4539,1.3171,0.7972,-1.2317,3.1843
346.0000,0.8889,0.2039,0.3726,1.9863,5.4470,1.3189,0.7973,-1.2278,3.1643
347.0000,0.8873,0.2052,0.3711,1.9917,5.4400,1.3205,0.7969,-1.2238,3.1423
348.0000,0.8857,0.2064,0.3696,1.9972,5.4331,1.3219,0.7960,-1.2199,3.1182
349.0000,0.8841,0.2077,0.3680,2.0026,5.4261,1.3230,0.7945,-1.2160,3.0922
350.0000,0.8826,0.2090,0.3665,2.0080,5.4191,1.3240,0.7924,-1.2121,3.0643
351.0000,0.8810,0.2102,0.3649,2.0135,5.4121,1.3246,0.7898,-1.2082,3.0345
352.0000,0.8794,0.2115,0.3634,2.0189,5.4050,1.3251,0.7866,-1.2043,3.0028
353.0000,0.8778,0.2128,0.3618,2.0243,5.3980,1.3253,0.7828,-1.2005,2.9693
354.0000,0.8763,0.2141,0.3602,2.0297,5.3909,1.3252,0.7785,-1.1967,2.9340
355.0000,0.8747,0.2154,0.3587,2.0351,5.3839,1.3249,0.7736,-1.1929,2.8970
356.0000,0.8731,0.2167,0.3571,2.0404,5.3769,1.3243,0.7681,-1.1891,2.8583
357.0000,0.8716,0.2180,0.3556,2.0458,5.3699,1.3234,0.7621,-1.1854,2.8179
358.0000,0.8700,0.2193,0.3540,2.0512,5.3629,1.3223,0.7555,-1.1817,2.7760
359.0000,0.8685,0.2207,0.3524,2.0566,5.3559,1.3209,0.7483,-1.1781,2.7326
360.0000,0.8670,0.2220,0.3509,2.0619,5.3490,1.3193,0.7406,-1.1745,2.6876
361.0000,0.8655,0.2233,0.3493,2.0673,5.3421,1.3174,0.7323,-1.1709,2.6413
362.0000,0.8640,0.2247,0.3477,2.0726,5.3352,1.3152,0.7234,-1.1674,2.5936
363.0000,0.8625,0.2260,0.3461,2.0779,5.3284,1.3127,0.7141,-1.1640,2.5445
364.0000,0.8610,0.2274,0.3446,2.0833,5.3217,1.3099,0.7042,-1.1606,2.4943
365.0000,0.8596,0.2287,0.3430,2.0886,5.3150,1.3069,0.6938,-1.1572,2.4429
366.0000,0.8581,0.2301,0.3414,2.0939,5.3084,1.3036,0.6828,-1.1539,2.3904
367.0000,0.8567,0.2314,0.3398,2.0992,5.3018,1.3001,0.6714,-1.1507,2.3369
368.0000,0.8553,0.2328,0.3382,2.1045,5.2954,1.2963,0.6596,-1.1475,2.2824
369.0000,0.8540,0.2342,0.3366,2.1098,5.2890,1.2922,0.6472,-1.1444,2.2271
370.0000,0.8526,0.2356,0.3350,2.1151,5.2827,1.2879,0.6345,-1.1414,2.1709
371.0000,0.8513,0.2370,0.3335,2.1204,5.2765,1.2833,0.6213,-1.1384,2.1140
372.0000,0.8500,0.2384,0.3319,2.1257,5.2704,1.2785,0.6077,-1.1355,2.0565
373.0000,0.8487,0.2398,0.3303,2.1309,5.2644,1.2735,0.5937,-1.1326,1.9984
374.0000,0.8475,0.2412,0.3287,2.1362,5.2585,1.2682,0.5794,-1.1299,1.9399
375.0000,0.8463,0.2426,0.3271,2.1415,5.2528,1.2627,0.5647,-1.1272,1.8809
376.0000,0.8451,0.2440,0.3255,2.1467,5.2471,1.2570,0.5498,-1.1245,1.8216
377.0000,0.8439,0.2454,0.3239,2.1520,5.2416,1.2511,0.5345,-1.1220,1.7621
378.0000,0.8428,0.2469,0.3222,2.1572,5.2362,1.2450,0.5190,-1.1195,1.7024
379.0000,0.8417,0.2483,0.3206,2.1624,5.2310,1.2388,0.5033,-1.1171,1.6427
380.0000,0.8407,0.2497,0.3190,2.1677,5.2259,1.2323,0.4874,-1.1148,1.5830
381.0000,0.8396,0.2512,0.3174,2.1729,5.2209,1.2258,0.4713,-1.1125,1.5234
382.0000,0.8386,0.2526,0.3158,2.1781,5.2161,1.2190,0.4551,-1.1104,1.4640
383.0000,0.8377,0.2541,0.3142,2.1833,5.2114,1.2122,0.4388,-1.1083,1.4050
384.0000,0.8367,0.2556,0.3125,2.1885,5.2068,1.2052,0.4224,-1.1063,1.3462
385.0000,0.8358,0.2570,0.3109,2.1937,5.2025,1.1982,0.4059,-1.1044,1.2880
386.0000,0.8350,0.2585,0.3093,2.1989,5.1982,1.1911,0.3895,-1.1025,1.2303
387.0000,0.8341,0.2600,0.3077,2.2041,5.1941,1.1839,0.3731,-1.1007,1.1732
388.0000,0.8333,0.2615,0.3060,2.2093,5.1902,1.1766,0.3567,-1.0990,1.1168
389.0000,0.8326,0.2629,0.3044,2.2145,5.1864,1.1694,0.3404,-1.0974,1.0613
390.0000,0.8318,0.2644,0.3028,2.2197,5.1828,1.1621,0.3243,-1.0959,1.0066
391.0000,0.8311,0.2659,0.3011,2.2249,5.1794,1.1548,0.3083,-1.0944,0.9529
392.0000,0.8305,0.2674,0.2995,2.2301,5.1761,1.1476,0.2925,-1.0930,0.9003
393.0000,0.8298,0.2689,0.2978,2.2353,5.1729,1.1404,0.2769,-1.0917,0.8488
394.0000,0.8292,0.2704,0.2962,2.2404,5.1700,1.1332,0.2616,-1.0905,0.7985
395.0000,0.8287,0.2720,0.2945,2.2456,5.1671,1.1261,0.2465,-1.0893,0.7496
396.0000,0.8281,0.2735,0.2929,2.2508,5.1644,1.1192,0.2318,-1.0882,0.7020
397.0000,0.8276,0.2750,0.2912,2.2559,5.1619,1.1123,0.2175,-1.0872,0.6558
398.0000,0.8272,0.2765,0.2896,2.2611,5.1595,1.1056,0.2035,-1.0862,0.6112
399.0000,0.8267,0.2781,0.2879,2.2662,5.1573,1.0990,0.1899,-1.0853,0.5682
400.0000,0.8263,0.2796,0.2862,2.2714,5.1552,1.0925,0.1768,-1.0845,0.5268
401.0000,0.8259,0.2811,0.2846,2.2766,5.1532,1.0863,0.1641,-1.0837,0.4871
402.0000,0.8256,0.2827,0.2829,2.2817,5.1514,1.0803,0.1519,-1.0830,0.4493
403.0000,0.8252,0.2842,0.2812,2.2869,5.1497,1.0744,0.1403,-1.0823,0.4133
404.0000,0.8249,0.2858,0.2795,2.2920,5.1481,1.0689,0.1292,-1.0817,0.3792
405.0000,0.8246,0.2873,0.2778,2.2972,5.1467,1.0635,0.1186,-1.0812,0.3471
406.0000,0.8244,0.2889,0.2762,2.3023,5.1453,1.0585,0.1087,-1.0806,0.3171
407.0000,0.8241,0.2904,0.2745,2.3075,5.1441,1.0537,0.0993,-1.0802,0.2891
408.0000,0.8239,0.2920,0.2728,2.3126,5.1430,1.0492,0.0906,-1.0797,0.2632
409.0000,0.8237,0.2936,0.2711,2.3177,5.1419,1.0450,0.0826,-1.0793,0.2395
410.0000,0.8235,0.2952,0.2694,2.3229,5.1410,1.0412,0.0752,-1.0790,0.2181
411.0000,0.8234,0.2967,0.2677,2.3280,5.1401,1.0377,0.0685,-1.0787,0.1989
412.0000,0.8232,0.2983,0.2660,2.3332,5.1393,1.0345,0.0625,-1.0784,0.1820
413.0000,0.8231,0.2999,0.2642,2.3383,5.1386,1.0318,0.0572,-1.0781,0.1675
414.0000,0.8230,0.3015,0.2625,2.3434,5.1379,1.0294,0.0527,-1.0778,0.1553
415.0000,0.8228,0.3031,0.2608,2.3486,5.1373,1.0274,0.0489,-1.0776,0.1455
416.0000,0.8227,0.3047,0.2591,2.3537,5.1368,1.0258,0.0458,-1.0774,0.1382
417.0000,0.8226,0.3063,0.2574,2.3589,5.1363,1.0246,0.0435,-1.0771,0.1333
418.0000,0.8225,0.3079,0.2556,2.3640,5.1358,1.0238,0.0420,-1.0769,0.1309
419.0000,0.8224,0.3095,0.2539,2.3691,5.1353,1.0235,0.0412,-1.0767,0.1310
420.0000,0.8223,0.3111,0.2522,2.3743,5.1348,1.0236,0.0413,-1.0765,0.1335
421.0000,0.8222,0.3127,0.2504,2.3794,5.1343,1.0242,0.0421,-1.0763,0.1386
422.0000,0.8221,0.3143,0.2487,2.3845,5.1339,1.0252,0.0437,-1.0761,0.1463
423.0000,0.8220,0.3160,0.2469,2.3897,5.1334,1.0267,0.0461,-1.0758,0.1564
424.0000,0.8219,0.3176,0.2452,2.3948,5.1329,1.0287,0.0494,-1.0755,0.1691
425.0000,0.8218,0.3192,0.2434,2.3999,5.1323,1.0312,0.0534,-1.0753,0.1843
426.0000,0.8216,0.3209,0.2417,2.4051,5.1317,1.0342,0.0582,-1.0749,0.2021
427.0000,0.8215,0.3225,0.2399,2.4102,5.1311,1.0377,0.0639,-1.0746,0.2224
428.0000,0.8213,0.3241,0.2382,2.4153,5.1304,1.0416,0.0703,-1.0742,0.2452
429.0000,0.8212,0.3258,0.2364,2.4205,5.1296,1.0461,0.0776,-1.0738,0.2705
430.0000,0.8210,0.3274,0.2346,2.4256,5.1288,1.0511,0.0856,-1.0733,0.2982
431.0000,0.8207,0.3291,0.2328,2.4307,5.1278,1.0567,0.0945,-1.0728,0.3285
432.0000,0.8205,0.3307,0.2311,2.4358,5.1268,1.0627,0.1041,-1.0722,0.3612
433.0000,0.8202,0.3324,0.2293,2.4410,5.1257,1.0693,0.1146,-1.0716,0.3963
434.0000,0.8199,0.3341,0.2275,2.4461,5.1244,1.0764,0.1259,-1.0709,0.4339
435.0000,0.8196,0.3357,0.2257,2.4512,5.1230,1.0841,0.1379,-1.0701,0.4738
436.0000,0.8193,0.3374,0.2239,2.4563,5.1214,1.0924,0.1508,-1.0693,0.5160
437.0000,0.8189,0.3391,0.2221,2.4615,5.1197,1.1011,0.1644,-1.0684,0.5606
438.0000,0.8185,0.3408,0.2203,2.4666,5.1179,1.1105,0.1789,-1.0674,0.6074
439.0000,0.8180,0.3425,0.2185,2.4717,5.1159,1.1204,0.1941,-1.0664,0.6565
440.0000,0.8175,0.3441,0.2167,2.4768,5.1137,1.1309,0.2101,-1.0652,0.7078
441.0000,0.8170,0.3458,0.2149,2.4819,5.1113,1.1419,0.2269,-1.0640,0.7612
442.0000,0.8164,0.3475,0.2131,2.4870,5.1087,1.1535,0.2445,-1.0626,0.8167
443.0000,0.8157,0.3492,0.2113,2.4922,5.1059,1.1658,0.2629,-1.0612,0.8743
444.0000,0.8151,0.3510,0.2095,2.4973,5.1029,1.1786,0.2820,-1.0596,0.9339
445.0000,0.8143,0.3527,0.2077,2.5024,5.0996,1.1920,0.3020,-1.0580,0.9955
446.0000,0.8136,0.3544,0.2058,2.5075,5.0961,1.2060,0.3227,-1.0562,1.0590
447.0000,0.8127,0.3561,0.2040,2.5126,5.0923,1.2206,0.3441,-1.0543,1.1243
448.0000,0.8118,0.3578,0.2022,2.5176,5.0883,1.2358,0.3664,-1.0523,1.1914
449.0000,0.8109,0.3596,0.2004,2.5227,5.0840,1.2516,0.3894,-1.0502,1.2602
450.0000,0.8099,0.3613,0.1985,2.5278,5.0794,1.2681,0.4132,-1.0479,1.3307
451.0000,0.8088,0.3630,0.1967,2.5329,5.0746,1.2852,0.4378,-1.0455,1.4028
452.0000,0.8077,0.3648,0.1949,2.5380,5.0694,1.3029,0.4632,-1.0430,1.4764
453.0000,0.8065,0.3665,0.1930,2.5430,5.0639,1.3213,0.4894,-1.0404,1.5515
454.0000,0.8052,0.3683,0.1912,2.5481,5.0580,1.3404,0.5163,-1.0376,1.6280
455.0000,0.8038,0.3701,0.1894,2.5532,5.0518,1.3601,0.5441,-1.0346,1.7058
456.0000,0.8024,0.3718,0.1875,2.5582,5.0453,1.3805,0.5726,-1.0315,1.7849
457.0000,0.8009,0.3736,0.1857,2.5633,5.0384,1.4016,0.6019,-1.0283,1.8652
458.0000,0.7993,0.3754,0.1838,2.5683,5.0311,1.4233,0.6321,-1.0249,1.9465
459.0000,0.7977,0.3772,0.1820,2.5733,5.0234,1.4458,0.6630,-1.0213,2.0289
460.0000,0.7959,0.3790,0.1802,2.5784,5.0153,1.4690,0.6948,-1.0176,2.1122
461.0000,0.7941,0.3808,0.1783,2.5834,5.0067,1.4929,0.7273,-1.0137,2.1964
462.0000,0.7922,0.3826,0.1765,2.5884,4.9978,1.5175,0.7608,-1.0096,2.2813
463.0000,0.7902,0.3844,0.1746,2.5934,4.9884,1.5429,0.7950,-1.0054,2.3670
464.0000,0.7881,0.3863,0.1728,2.5984,4.9785,1.5691,0.8301,-1.0010,2.4532
465.0000,0.7859,0.3881,0.1709,2.6033,4.9681,1.5960,0.8660,-0.9964,2.5400
466.0000,0.7836,0.3899,0.1691,2.6083,4.9573,1.6238,0.9029,-0.9917,2.6272
467.0000,0.7812,0.3918,0.1673,2.6133,4.9459,1.6523,0.9405,-0.9867,2.7147
468.0000,0.7787,0.3936,0.1654,2.6182,4.9340,1.6816,0.9791,-0.9816,2.8025
469.0000,0.7761,0.3955,0.1636,2.6231,4.9216,1.7117,1.0185,-0.9763,2.8904
470.0000,0.7734,0.3974,0.1617,2.6281,4.9086,1.7427,1.0589,-0.9708,2.9783
471.0000,0.7706,0.3992,0.1599,2.6330,4.8950,1.7746,1.1001,-0.9651,3.0663
472.0000,0.7676,0.4011,0.1581,2.6379,4.8808,1.8073,1.1423,-0.9592,3.1540
473.0000,0.7646,0.4030,0.1562,2.6428,4.8661,1.8408,1.1854,-0.9532,3.2416
474.0000,0.7614,0.4049,0.1544,2.6476,4.8506,1.8753,1.2295,-0.9469,3.3287
475.0000,0.7581,0.4069,0.1526,2.6525,4.8346,1.9107,1.2744,-0.9404,3.4155
476.0000,0.7547,0.4088,0.1508,2.6573,4.8178,1.9470,1.3204,-0.9337,3.5017
477.0000,0.7512,0.4107,0.1489,2.6621,4.8004,1.9842,1.3673,-0.9269,3.5872
478.0000,0.7475,0.4127,0.1471,2.6669,4.7822,2.0223,1.4151,-0.9198,3.6720
479.0000,0.7437,0.4146,0.1453,2.6717,4.7634,2.0614,1.4640,-0.9125,3.7559
480.0000,0.7397,0.4166,0.1435,2.6765,4.7437,2.1014,1.5138,-0.9051,3.8388
481.0000,0.7356,0.4186,0.1417,2.6812,4.7233,2.1425,1.5645,-0.8974,3.9206
482.0000,0.7314,0.4205,0.1399,2.6859,4.7021,2.1844,1.6163,-0.8895,4.0013
483.0000,0.7270,0.4225,0.1381,2.6906,4.6800,2.2274,1.6690,-0.8814,4.0806
484.0000,0.7225,0.4246,0.1363,2.6953,4.6572,2.2713,1.7227,-0.8732,4.1585
485.0000,0.7178,0.4266,0.1345,2.7000,4.6334,2.3162,1.7774,-0.8647,4.2349
486.0000,0.7129,0.4286,0.1328,2.7046,4.6087,2.3621,1.8330,-0.8560,4.3096
487.0000,0.7080,0.4307,0.1310,2.7092,4.5831,2.4090,1.8896,-0.8471,4.3826
488.0000,0.7028,0.4327,0.1292,2.7138,4.5566,2.4568,1.9470,-0.8380,4.4537
489.0000,0.6975,0.4348,0.1275,2.7184,4.5291,2.5055,2.0054,-0.8287,4.5229
490.0000,0.6920,0.4369,0.1257,2.7229,4.5006,2.5552,2.0647,-0.8192,4.5899
491.0000,0.6863,0.4390,0.1240,2.7274,4.4710,2.6058,2.1248,-0.8095,4.6547
492.0000,0.6805,0.4411,0.1223,2.7319,4.4404,2.6573,2.1857,-0.7996,4.7172
493.0000,0.6745,0.4432,0.1205,2.7363,4.4088,2.7097,2.2474,-0.7895,4.7773
494.0000,0.6683,0.4453,0.1188,2.7407,4.3760,2.7629,2.3098,-0.7792,4.8348
495.0000,0.6620,0.4475,0.1171,2.7451,4.3421,2.8169,2.3728,-0.7688,4.8896
496.0000,0.6554,0.4497,0.1155,2.7494,4.3070,2.8716,2.4365,-0.7581,4.9417
497.0000,0.6487,0.4518,0.1138,2.7537,4.2708,2.9269,2.5006,-0.7473,4.9908
498.0000,0.6418,0.4540,0.1121,2.7580,4.2333,2.9829,2.5652,-0.7363,5.0370
499.0000,0.6347,0.4562,0.1105,2.7622,4.1946,3.0394,2.6302,-0.7251,5.0801
500.0000,0.6274,0.4585,0.1088,2.7664,4.1546,3.0964,2.6954,-0.7138,5.1200
501.0000,0.6199,0.4607,0.1072,2.7706,4.1134,3.1538,2.7608,-0.7023,5.1565
502.0000,0.6122,0.4630,0.1056,2.7747,4.0709,3.2114,2.8261,-0.6906,5.1897
503.0000,0.6044,0.4652,0.1040,2.7788,4.0270,3.2692,2.8914,-0.6788,5.2194
504.0000,0.5963,0.4675,0.1024,2.7828,3.9819,3.3270,2.9564,-0.6668,5.2454
505.0000,0.5881,0.4698,0.1009,2.7868,3.9353,3.3847,3.0210,-0.6547,5.2678
506.0000,0.5797,0.4721,0.0993,2.7907,3.8874,3.4422,3.0849,-0.6425,5.2864
507.0000,0.5711,0.4745,0.0978,2.7946,3.8382,3.4993,3.1482,-0.6301,5.3012
508.0000,0.5623,0.4768,0.0963,2.7984,3.7875,3.5559,3.2104,-0.6176,5.3120
509.0000,0.5533,0.4792,0.0948,2.8022,3.7355,3.6117,3.2715,-0.6050,5.3189
510.0000,0.5441,0.4816,0.0933,2.8060,3.6821,3.6665,3.3313,-0.5924,5.3217
511.0000,0.5348,0.4840,0.0919,2.8096,3.6273,3.7203,3.3894,-0.5796,5.3204
512.0000,0.5253,0.4864,0.0904,2.8133,3.5712,3.7728,3.4457,-0.5667,5.3150
513.0000,0.5156,0.4888,0.0890,2.8168,3.5137,3.8237,3.4999,-0.5538,5.3053
514.0000,0.5058,0.4913,0.0876,2.8204,3.4549,3.8728,3.5518,-0.5408,5.2915
515.0000,0.4958,0.4937,0.0863,2.8238,3.3947,3.9200,3.6012,-0.5278,5.2734
516.0000,0.4856,0.4962,0.0849,2.8272,3.3333,3.9649,3.6476,-0.5147,5.2510
517.0000,0.4753,0.4987,0.0836,2.8305,3.2706,4.0074,3.6910,-0.5016,5.2244
518.0000,0.4649,0.5012,0.0823,2.8338,3.2068,4.0472,3.7310,-0.4885,5.1935
519.0000,0.4544,0.5038,0.0810,2.8370,3.1418,4.0840,3.7674,-0.4754,5.1583
520.0000,0.4438,0.5063,0.0798,2.8402,3.0756,4.1177,3.7999,-0.4623,5.1190
521.0000,0.4330,0.5089,0.0786,2.8432,3.0085,4.1479,3.8283,-0.4492,5.0755
522.0000,0.4222,0.5115,0.0774,2.8462,2.9404,4.1746,3.8524,-0.4362,5.0278
523.0000,0.4113,0.5141,0.0762,2.8492,2.8713,4.1974,3.8718,-0.4232,4.9761
524.0000,0.4003,0.5167,0.0751,2.8521,2.8015,4.2162,3.8866,-0.4103,4.9204
525.0000,0.3893,0.5193,0.0740,2.8549,2.7309,4.2307,3.8963,-0.3974,4.8608
526.0000,0.3783,0.5219,0.0729,2.8576,2.6597,4.2409,3.9010,-0.3847,4.7974
527.0000,0.3672,0.5246,0.0718,2.8602,2.5880,4.2466,3.9004,-0.3720,4.7303
528.0000,0.3562,0.5273,0.0708,2.8628,2.5158,4.2477,3.8944,-0.3595,4.6597
529.0000,0.3451,0.5300,0.0698,2.8654,2.4433,4.2441,3.8830,-0.3471,4.5855
530.0000,0.3341,0.5327,0.0688,2.8678,2.3706,4.2357,3.8662,-0.3348,4.5081
531.0000,0.3231,0.5354,0.0679,2.8702,2.2977,4.2225,3.8439,-0.3227,4.4276
532.0000,0.3122,0.5381,0.0670,2.8725,2.2249,4.2045,3.8161,-0.3108,4.3441
533.0000,0.3013,0.5408,0.0661,2.8747,2.1522,4.1817,3.7829,-0.2991,4.2577
534.0000,0.2906,0.5436,0.0652,2.8768,2.0798,4.1542,3.7443,-0.2875,4.1688
535.0000,0.2799,0.5463,0.0644,2.8789,2.0077,4.1220,3.7006,-0.2761,4.0774
536.0000,0.2694,0.5491,0.0636,2.8809,1.9361,4.0853,3.6518,-0.2650,3.9838
537.0000,0.2590,0.5519,0.0628,2.8829,1.8651,4.0443,3.5982,-0.2541,3.8882
538.0000,0.2488,0.5547,0.0621,2.8847,1.7949,3.9990,3.5400,-0.2434,3.7908
539.0000,0.2387,0.5574,0.0614,2.8865,1.7255,3.9497,3.4773,-0.2329,3.6917
540.0000,0.2288,0.5603,0.0607,2.8883,1.6570,3.8967,3.4105,-0.2227,3.5913
541.0000,0.2191,0.5631,0.0601,2.8899,1.5895,3.8400,3.3398,-0.2128,3.4898
542.0000,0.2096,0.5659,0.0594,2.8915,1.5232,3.7801,3.2656,-0.2031,3.3874
543.0000,0.2003,0.5687,0.0588,2.8930,1.4581,3.7172,3.1882,-0.1936,3.2842
